file_name,.pred_fruit,.pred_flower,.logit_fruit,.logit_flower,.class_flower,.class_fruit,.equivocal_flower,.equivocal_fruit
30363828.jpg,0.0083770751953125,0.89501953125,-4.7734375,2.142578125,Detected,Not Detected,Unequivocal,Unequivocal
30648011.jpeg,0.007259368896484375,0.265380859375,-4.91796875,-1.017578125,Not Detected,Not Detected,Unequivocal,Unequivocal
30648012.jpeg,0.001926422119140625,0.98583984375,-6.25,4.2421875,Detected,Not Detected,Unequivocal,Unequivocal
30648013.jpeg,0.01507568359375,0.99365234375,-4.1796875,5.06640625,Detected,Not Detected,Unequivocal,Unequivocal
30648017.jpeg,0.09234619140625,0.91162109375,-2.28515625,2.333984375,Detected,Not Detected,Unequivocal,Unequivocal
30752471.jpg,0.0027904510498046875,0.9990234375,-5.87890625,7.1328125,Detected,Not Detected,Unequivocal,Unequivocal
30775569.jpeg,0.007518768310546875,0.99951171875,-4.8828125,7.3359375,Detected,Not Detected,Unequivocal,Unequivocal
30815244.jpeg,0.0416259765625,0.50244140625,-3.13671875,0.00962066650390625,Not Detected,Not Detected,Equivocal,Unequivocal
30852489.jpeg,0.035491943359375,0.9990234375,-3.302734375,6.77734375,Detected,Not Detected,Unequivocal,Unequivocal
30852490.jpeg,0.020843505859375,0.99755859375,-3.849609375,6.06640625,Detected,Not Detected,Unequivocal,Unequivocal
31182190.jpeg,0.004772186279296875,0.9970703125,-5.33984375,5.90625,Detected,Not Detected,Unequivocal,Unequivocal
31270527.jpeg,0.30126953125,0.52392578125,-0.841796875,0.095703125,Not Detected,Not Detected,Equivocal,Equivocal
31270719.jpeg,0.68212890625,0.07861328125,0.7646484375,-2.4609375,Not Detected,Detected,Unequivocal,Equivocal
31270720.jpeg,0.01422882080078125,0.9912109375,-4.23828125,4.73828125,Detected,Not Detected,Unequivocal,Unequivocal
31306620.jpg,0.0031108856201171875,0.9990234375,-5.76953125,6.7890625,Detected,Not Detected,Unequivocal,Unequivocal
31307091.jpg,0.26904296875,0.93408203125,-1,2.654296875,Detected,Not Detected,Unequivocal,Equivocal
31307943.jpg,0.00260162353515625,0.9970703125,-5.94921875,5.81640625,Detected,Not Detected,Unequivocal,Unequivocal
31308244.jpg,0.012725830078125,0.99853515625,-4.3515625,6.421875,Detected,Not Detected,Unequivocal,Unequivocal
31366803.jpg,0.01214599609375,0.9404296875,-4.3984375,2.7578125,Detected,Not Detected,Unequivocal,Unequivocal
31469607.jpeg,0.01107025146484375,0.330322265625,-4.4921875,-0.70703125,Not Detected,Not Detected,Equivocal,Unequivocal
31621521.jpeg,0.040374755859375,0.14111328125,-3.16796875,-1.8056640625,Not Detected,Not Detected,Unequivocal,Unequivocal
31665823.jpg,0.00818634033203125,0.98681640625,-4.796875,4.30859375,Detected,Not Detected,Unequivocal,Unequivocal
31961165.jpeg,0.007755279541015625,0.9990234375,-4.8515625,7.00390625,Detected,Not Detected,Unequivocal,Unequivocal
31961937.jpeg,0.06866455078125,0.2432861328125,-2.607421875,-1.134765625,Not Detected,Not Detected,Unequivocal,Unequivocal
31961938.jpeg,0.08343505859375,0.43115234375,-2.396484375,-0.27685546875,Not Detected,Not Detected,Equivocal,Unequivocal
31961945.jpeg,0.08819580078125,0.0802001953125,-2.3359375,-2.439453125,Not Detected,Not Detected,Unequivocal,Unequivocal
31961948.jpeg,0.08587646484375,0.1549072265625,-2.365234375,-1.6962890625,Not Detected,Not Detected,Unequivocal,Unequivocal
31996522.jpg,0.0025501251220703125,0.99951171875,-5.96875,7.3125,Detected,Not Detected,Unequivocal,Unequivocal
31996633.jpg,0.006290435791015625,0.99951171875,-5.0625,7.5625,Detected,Not Detected,Unequivocal,Unequivocal
32249286.jpg,0.0021915435791015625,0.9921875,-6.12109375,4.84765625,Detected,Not Detected,Unequivocal,Unequivocal
32252141.jpeg,0.00595855712890625,0.99755859375,-5.1171875,6.08203125,Detected,Not Detected,Unequivocal,Unequivocal
32252142.jpeg,0.1640625,0.91796875,-1.6279296875,2.41796875,Detected,Not Detected,Unequivocal,Unequivocal
32252143.jpeg,0.08819580078125,0.99609375,-2.3359375,5.58984375,Detected,Not Detected,Unequivocal,Unequivocal
32252146.jpeg,0.09515380859375,0.623046875,-2.251953125,0.50244140625,Not Detected,Not Detected,Equivocal,Unequivocal
32252147.jpeg,0.0036220550537109375,0.99951171875,-5.6171875,7.41015625,Detected,Not Detected,Unequivocal,Unequivocal
32252148.jpeg,0.2109375,0.52001953125,-1.3193359375,0.08038330078125,Not Detected,Not Detected,Equivocal,Unequivocal
32502248.jpeg,0.01983642578125,0.99755859375,-3.900390625,6.08984375,Detected,Not Detected,Unequivocal,Unequivocal
32502307.jpg,0.0139007568359375,0.98095703125,-4.26171875,3.953125,Detected,Not Detected,Unequivocal,Unequivocal
32502377.jpeg,0.0029697418212890625,0.9404296875,-5.81640625,2.7578125,Detected,Not Detected,Unequivocal,Unequivocal
32534669.jpg,0.05889892578125,0.54541015625,-2.771484375,0.1817626953125,Not Detected,Not Detected,Equivocal,Unequivocal
32550499.jpeg,0.034423828125,0.6220703125,-3.333984375,0.497802734375,Not Detected,Not Detected,Equivocal,Unequivocal
32626443.jpg,0.3134765625,0.55419921875,-0.7841796875,0.2181396484375,Not Detected,Not Detected,Equivocal,Equivocal
32793805.jpg,0.6162109375,0.307373046875,0.474365234375,-0.81298828125,Not Detected,Detected,Equivocal,Equivocal
32793970.jpg,0.0322265625,0.1656494140625,-3.40234375,-1.6171875,Not Detected,Not Detected,Unequivocal,Unequivocal
32794147.jpg,0.0987548828125,0.90478515625,-2.2109375,2.25390625,Detected,Not Detected,Unequivocal,Unequivocal
32794244.jpg,0.006488800048828125,0.99853515625,-5.03125,6.640625,Detected,Not Detected,Unequivocal,Unequivocal
32794659.jpg,0.1217041015625,0.767578125,-1.9765625,1.193359375,Not Detected,Not Detected,Equivocal,Unequivocal
32795238.jpg,0.1087646484375,0.69482421875,-2.103515625,0.822265625,Not Detected,Not Detected,Equivocal,Unequivocal
32795302.jpeg,0.091064453125,0.1883544921875,-2.30078125,-1.4609375,Not Detected,Not Detected,Unequivocal,Unequivocal
32795371.jpeg,0.0303802490234375,0.010650634765625,-3.462890625,-4.53125,Not Detected,Not Detected,Unequivocal,Unequivocal
32795509.jpg,0.373291015625,0.426025390625,-0.51806640625,-0.29833984375,Not Detected,Not Detected,Equivocal,Equivocal
32796155.jpg,0.09588623046875,0.99462890625,-2.244140625,5.21484375,Detected,Not Detected,Unequivocal,Unequivocal
32801753.jpeg,0.018585205078125,0.99853515625,-3.966796875,6.6953125,Detected,Not Detected,Unequivocal,Unequivocal
32802080.jpeg,0.05389404296875,0.35498046875,-2.865234375,-0.59765625,Not Detected,Not Detected,Equivocal,Unequivocal
32802145.jpg,0.2021484375,0.038116455078125,-1.373046875,-3.228515625,Not Detected,Not Detected,Unequivocal,Unequivocal
32802220.jpg,0.0200958251953125,0.99658203125,-3.88671875,5.625,Detected,Not Detected,Unequivocal,Unequivocal
32831857.jpg,0.03033447265625,0.48388671875,-3.46484375,-0.06463623046875,Not Detected,Not Detected,Equivocal,Unequivocal
32833476.jpg,0.356201171875,0.25732421875,-0.591796875,-1.060546875,Not Detected,Not Detected,Unequivocal,Equivocal
32835797.jpg,0.04351806640625,0.327392578125,-3.08984375,-0.7197265625,Not Detected,Not Detected,Equivocal,Unequivocal
32990576.jpeg,0.5341796875,0.1195068359375,0.136474609375,-1.9970703125,Not Detected,Detected,Unequivocal,Equivocal
32991124.jpg,0.1207275390625,0.32275390625,-1.9853515625,-0.74169921875,Not Detected,Not Detected,Equivocal,Unequivocal
32991521.jpg,0.0015850067138671875,0.9951171875,-6.4453125,5.3046875,Detected,Not Detected,Unequivocal,Unequivocal
33077849.jpg,0.0074310302734375,0.99658203125,-4.89453125,5.609375,Detected,Not Detected,Unequivocal,Unequivocal
33339296.jpeg,0.28271484375,0.080810546875,-0.93115234375,-2.431640625,Not Detected,Not Detected,Unequivocal,Equivocal
33339300.jpeg,0.025909423828125,0.98876953125,-3.626953125,4.46875,Detected,Not Detected,Unequivocal,Unequivocal
33497699.jpg,0.0775146484375,0.943359375,-2.4765625,2.80859375,Detected,Not Detected,Unequivocal,Unequivocal
33497730.jpg,0.2139892578125,0.501953125,-1.30078125,0.00821685791015625,Not Detected,Not Detected,Equivocal,Unequivocal
33497893.jpg,0.020416259765625,0.98193359375,-3.87109375,3.986328125,Detected,Not Detected,Unequivocal,Unequivocal
33554576.jpeg,0.4150390625,0.495361328125,-0.3427734375,-0.018310546875,Not Detected,Not Detected,Equivocal,Equivocal
33627507.jpg,0.270263671875,0.5419921875,-0.99267578125,0.1678466796875,Not Detected,Not Detected,Equivocal,Equivocal
33634661.jpg,0.90380859375,0.01473236083984375,2.240234375,-4.203125,Not Detected,Detected,Unequivocal,Unequivocal
33634783.jpeg,0.72216796875,0.236328125,0.9541015625,-1.1728515625,Not Detected,Detected,Unequivocal,Equivocal
3367575.jpg,0.118408203125,0.1866455078125,-2.0078125,-1.4716796875,Not Detected,Not Detected,Unequivocal,Unequivocal
3368030.jpg,0.0328369140625,0.398681640625,-3.3828125,-0.4111328125,Not Detected,Not Detected,Equivocal,Unequivocal
3370320.jpg,0.00536346435546875,0.99853515625,-5.22265625,6.62109375,Detected,Not Detected,Unequivocal,Unequivocal
3370415.jpg,0.021331787109375,0.0189361572265625,-3.826171875,-3.947265625,Not Detected,Not Detected,Unequivocal,Unequivocal
33830420.jpg,0.0217742919921875,0.9990234375,-3.8046875,6.79296875,Detected,Not Detected,Unequivocal,Unequivocal
33830485.jpg,0.0843505859375,0.143798828125,-2.384765625,-1.7841796875,Not Detected,Not Detected,Unequivocal,Unequivocal
33830596.jpg,0.2333984375,0.98291015625,-1.189453125,4.04296875,Detected,Not Detected,Unequivocal,Equivocal
33830613.jpg,0.7373046875,0.037384033203125,1.033203125,-3.248046875,Not Detected,Detected,Unequivocal,Equivocal
33830674.jpg,0.022796630859375,0.99853515625,-3.7578125,6.42578125,Detected,Not Detected,Unequivocal,Unequivocal
33830863.jpg,0.007259368896484375,0.9931640625,-4.91796875,4.9765625,Detected,Not Detected,Unequivocal,Unequivocal
33830887.jpg,0.053009033203125,0.724609375,-2.8828125,0.966796875,Not Detected,Not Detected,Equivocal,Unequivocal
33876747.jpg,0.0068511962890625,0.99951171875,-4.9765625,7.515625,Detected,Not Detected,Unequivocal,Unequivocal
33876783.jpg,0.13671875,0.477294921875,-1.8427734375,-0.09088134765625,Not Detected,Not Detected,Equivocal,Unequivocal
33876836.jpg,0.0850830078125,0.0965576171875,-2.375,-2.236328125,Not Detected,Not Detected,Unequivocal,Unequivocal
33877594.jpg,0.140380859375,0.424072265625,-1.8125,-0.3056640625,Not Detected,Not Detected,Equivocal,Unequivocal
33877901.jpg,0.2109375,0.52001953125,-1.3193359375,0.08038330078125,Not Detected,Not Detected,Equivocal,Unequivocal
33877903.jpg,0.037322998046875,0.556640625,-3.25,0.2276611328125,Not Detected,Not Detected,Equivocal,Unequivocal
33905036.jpg,0.1573486328125,0.43408203125,-1.677734375,-0.265380859375,Not Detected,Not Detected,Equivocal,Unequivocal
33905196.jpg,0.03265380859375,0.994140625,-3.388671875,5.17578125,Detected,Not Detected,Unequivocal,Unequivocal
33905289.jpg,0.1737060546875,0.206787109375,-1.5595703125,-1.3447265625,Not Detected,Not Detected,Unequivocal,Unequivocal
33905305.jpg,0.031494140625,0.99462890625,-3.42578125,5.23046875,Detected,Not Detected,Unequivocal,Unequivocal
34115834.jpg,0.07794189453125,0.2313232421875,-2.470703125,-1.201171875,Not Detected,Not Detected,Unequivocal,Unequivocal
34119049.jpg,0.043701171875,0.9912109375,-3.0859375,4.73828125,Detected,Not Detected,Unequivocal,Unequivocal
34133033.jpg,0.040679931640625,0.97412109375,-3.16015625,3.634765625,Detected,Not Detected,Unequivocal,Unequivocal
34135600.jpg,0.2191162109375,0.278564453125,-1.2705078125,-0.9521484375,Not Detected,Not Detected,Unequivocal,Unequivocal
34275391.jpg,0.09979248046875,0.194091796875,-2.19921875,-1.423828125,Not Detected,Not Detected,Unequivocal,Unequivocal
34283856.jpg,0.2274169921875,0.08331298828125,-1.22265625,-2.3984375,Not Detected,Not Detected,Unequivocal,Unequivocal
34315626.jpeg,0.09136962890625,0.205322265625,-2.296875,-1.353515625,Not Detected,Not Detected,Unequivocal,Unequivocal
34376617.jpg,0.15283203125,0.7373046875,-1.712890625,1.0322265625,Not Detected,Not Detected,Equivocal,Unequivocal
3438365.jpg,0.0560302734375,0.9951171875,-2.82421875,5.3515625,Detected,Not Detected,Unequivocal,Unequivocal
34496329.jpg,0.071044921875,0.79443359375,-2.5703125,1.3525390625,Not Detected,Not Detected,Equivocal,Unequivocal
34503968.jpg,0.1436767578125,0.3564453125,-1.78515625,-0.59033203125,Not Detected,Not Detected,Equivocal,Unequivocal
34558407.jpg,0.09185791015625,0.314453125,-2.291015625,-0.779296875,Not Detected,Not Detected,Equivocal,Unequivocal
34692690.jpg,0.018585205078125,0.9814453125,-3.966796875,3.978515625,Detected,Not Detected,Unequivocal,Unequivocal
34692691.jpg,0.05340576171875,0.99609375,-2.875,5.4921875,Detected,Not Detected,Unequivocal,Unequivocal
34722039.jpg,0.02423095703125,0.2098388671875,-3.6953125,-1.326171875,Not Detected,Not Detected,Unequivocal,Unequivocal
34745857.jpg,0.95849609375,0.0121917724609375,3.13671875,-4.39453125,Not Detected,Detected,Unequivocal,Unequivocal
34751382.jpg,0.5234375,0.06622314453125,0.0947265625,-2.646484375,Not Detected,Not Detected,Unequivocal,Equivocal
34925835.jpg,0.031982421875,0.38134765625,-3.41015625,-0.484130859375,Not Detected,Not Detected,Equivocal,Unequivocal
34926996.jpg,0.044769287109375,0.9990234375,-3.060546875,6.71875,Detected,Not Detected,Unequivocal,Unequivocal
34984014.jpg,0.02630615234375,0.9375,-3.611328125,2.708984375,Detected,Not Detected,Unequivocal,Unequivocal
35203461.jpg,0.0304412841796875,0.830078125,-3.4609375,1.5869140625,Not Detected,Not Detected,Equivocal,Unequivocal
35317610.jpg,0.7275390625,0.1307373046875,0.98095703125,-1.89453125,Not Detected,Detected,Unequivocal,Equivocal
35334351.jpg,0.006072998046875,0.99365234375,-5.09765625,5.0390625,Detected,Not Detected,Unequivocal,Unequivocal
35533828.jpg,0.1312255859375,0.580078125,-1.890625,0.323486328125,Not Detected,Not Detected,Equivocal,Unequivocal
35589502.jpg,0.39111328125,0.33203125,-0.442626953125,-0.69921875,Not Detected,Not Detected,Equivocal,Equivocal
35605183.jpeg,0.06256103515625,0.79931640625,-2.70703125,1.380859375,Not Detected,Not Detected,Equivocal,Unequivocal
35631066.jpeg,0.05633544921875,0.57861328125,-2.818359375,0.31640625,Not Detected,Not Detected,Equivocal,Unequivocal
35631547.jpeg,0.517578125,0.330810546875,0.06976318359375,-0.7041015625,Not Detected,Not Detected,Equivocal,Equivocal
35634189.jpeg,0.1448974609375,0.23876953125,-1.775390625,-1.1591796875,Not Detected,Not Detected,Unequivocal,Unequivocal
35775106.jpeg,0.0328369140625,0.0880126953125,-3.3828125,-2.337890625,Not Detected,Not Detected,Unequivocal,Unequivocal
35775157.jpeg,0.05560302734375,0.9951171875,-2.83203125,5.34375,Detected,Not Detected,Unequivocal,Unequivocal
35775200.jpeg,0.0634765625,0.44189453125,-2.69140625,-0.2335205078125,Not Detected,Not Detected,Equivocal,Unequivocal
35775372.jpeg,0.07208251953125,0.94189453125,-2.5546875,2.783203125,Detected,Not Detected,Unequivocal,Unequivocal
35775391.jpeg,0.1143798828125,0.059661865234375,-2.046875,-2.7578125,Not Detected,Not Detected,Unequivocal,Unequivocal
35780877.jpg,0.0235137939453125,0.99755859375,-3.7265625,6.05078125,Detected,Not Detected,Unequivocal,Unequivocal
35793111.jpg,0.403076171875,0.54736328125,-0.392333984375,0.189697265625,Not Detected,Not Detected,Equivocal,Equivocal
35793158.jpg,0.0740966796875,0.1419677734375,-2.525390625,-1.798828125,Not Detected,Not Detected,Unequivocal,Unequivocal
35837307.jpeg,0.45556640625,0.348876953125,-0.1778564453125,-0.62451171875,Not Detected,Not Detected,Equivocal,Equivocal
35915344.jpg,0.0160980224609375,0.89404296875,-4.11328125,2.130859375,Detected,Not Detected,Unequivocal,Unequivocal
35919740.jpeg,0.12744140625,0.14501953125,-1.923828125,-1.7744140625,Not Detected,Not Detected,Unequivocal,Unequivocal
35985668.jpg,0.343017578125,0.132568359375,-0.650390625,-1.8779296875,Not Detected,Not Detected,Unequivocal,Equivocal
35985792.jpg,0.2093505859375,0.150146484375,-1.3291015625,-1.7333984375,Not Detected,Not Detected,Unequivocal,Unequivocal
35990223.jpg,0.73876953125,0.147705078125,1.0400390625,-1.7529296875,Not Detected,Detected,Unequivocal,Equivocal
36024575.jpg,0.387451171875,0.1966552734375,-0.4580078125,-1.4072265625,Not Detected,Not Detected,Unequivocal,Equivocal
36026204.jpg,0.123046875,0.92041015625,-1.9638671875,2.4453125,Detected,Not Detected,Unequivocal,Unequivocal
36026783.jpeg,0.55419921875,0.10931396484375,0.2166748046875,-2.09765625,Not Detected,Detected,Unequivocal,Equivocal
36039277.jpeg,0.051177978515625,0.7265625,-2.919921875,0.9765625,Not Detected,Not Detected,Equivocal,Unequivocal
36098130.jpg,0.029754638671875,0.6123046875,-3.484375,0.456787109375,Not Detected,Not Detected,Equivocal,Unequivocal
36136629.jpeg,0.0304412841796875,0.9833984375,-3.4609375,4.07421875,Detected,Not Detected,Unequivocal,Unequivocal
36172598.jpeg,0.1495361328125,0.98486328125,-1.73828125,4.19140625,Detected,Not Detected,Unequivocal,Unequivocal
36172741.jpeg,0.008544921875,0.9990234375,-4.75390625,7.10546875,Detected,Not Detected,Unequivocal,Unequivocal
36172944.jpeg,0.08465576171875,0.8984375,-2.380859375,2.177734375,Detected,Not Detected,Unequivocal,Unequivocal
36173009.jpeg,0.0033512115478515625,0.998046875,-5.6953125,6.26953125,Detected,Not Detected,Unequivocal,Unequivocal
36195225.jpeg,0.09619140625,0.66650390625,-2.240234375,0.693359375,Not Detected,Not Detected,Equivocal,Unequivocal
36195265.jpeg,0.0163421630859375,0.99609375,-4.09765625,5.53125,Detected,Not Detected,Unequivocal,Unequivocal
36198620.jpeg,0.625,0.2191162109375,0.51171875,-1.2705078125,Not Detected,Detected,Unequivocal,Equivocal
36267763.jpg,0.015899658203125,0.99609375,-4.125,5.53125,Detected,Not Detected,Unequivocal,Unequivocal
36317540.jpeg,0.019561767578125,0.900390625,-3.9140625,2.203125,Detected,Not Detected,Unequivocal,Unequivocal
36321045.jpeg,0.0401611328125,0.97705078125,-3.173828125,3.7578125,Detected,Not Detected,Unequivocal,Unequivocal
36321053.jpeg,0.082275390625,0.8935546875,-2.412109375,2.12890625,Detected,Not Detected,Unequivocal,Unequivocal
36321070.jpeg,0.173583984375,0.4384765625,-1.560546875,-0.247314453125,Not Detected,Not Detected,Equivocal,Unequivocal
36321082.jpeg,0.019866943359375,0.11553955078125,-3.8984375,-2.03515625,Not Detected,Not Detected,Unequivocal,Unequivocal
36389669.jpeg,0.423095703125,0.0802001953125,-0.310546875,-2.439453125,Not Detected,Not Detected,Unequivocal,Equivocal
36402779.jpg,0.06793212890625,0.1651611328125,-2.619140625,-1.6201171875,Not Detected,Not Detected,Unequivocal,Unequivocal
36407265.jpg,0.939453125,0.021331787109375,2.740234375,-3.826171875,Not Detected,Detected,Unequivocal,Unequivocal
36483578.jpg,0.258056640625,0.07147216796875,-1.0556640625,-2.564453125,Not Detected,Not Detected,Unequivocal,Equivocal
36497240.jpg,0.00536346435546875,0.654296875,-5.22265625,0.6376953125,Not Detected,Not Detected,Equivocal,Unequivocal
36497334.jpg,0.4580078125,0.2000732421875,-0.1688232421875,-1.3857421875,Not Detected,Not Detected,Unequivocal,Equivocal
36497386.jpg,0.9384765625,0.0235595703125,2.7265625,-3.724609375,Not Detected,Detected,Unequivocal,Unequivocal
36497390.jpg,0.7998046875,0.13232421875,1.384765625,-1.880859375,Not Detected,Detected,Unequivocal,Unequivocal
